year,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,No_products
26/02/15,Quarter4,sweing,Thursday,5,0.35,27.48,413,6840,38,0,0,1,57,0.449964912,447.9999997
26/02/15,Quarter4,finishing,Thursday,10,0.7,2.9,,3360,0,0,0,0,8,0.410833333,883.9999993
26/02/15,Quarter4,finishing,Thursday,9,0.75,2.9,,960,0,0,0,0,8,0.4078125,540
26/02/15,Quarter4,sweing,Thursday,1,0.35,26.66,1164,6600,23,0,0,2,55,0.378895152,375.2000005
26/02/15,Quarter4,finishing,Thursday,8,0.75,4.6,,3360,0,0,0,0,8,0.376597222,510.8623185
26/02/15,Quarter4,finishing,Thursday,6,0.75,2.9,,3360,0,0,0,0,8,0.271875,585
28/02/15,Quarter4,finishing,Saturday,3,0.8,4.6,,6300,0,0,0,0,15,0.921703704,2344.333334
28/02/15,Quarter4,finishing,Saturday,5,0.8,4.6,,7560,0,0,0,0,18,0.921604938,2812.89855
28/02/15,Quarter4,sweing,Saturday,11,0.8,11.61,954,0,50,0,0,2,58,0.800779018,1440.160715
28/02/15,Quarter4,sweing,Saturday,12,0.8,15.26,1194,1700,62,0,0,0,34,0.800260821,731.0377356
28/02/15,Quarter4,sweing,Saturday,7,0.8,30.1,644,840,38,0,0,1,59,0.799982853,586.8312756
28/02/15,Quarter4,finishing,Saturday,1,0.5,3.94,,3360,0,0,0,0,8,0.768847222,1217.666666
28/02/15,Quarter4,sweing,Saturday,3,0.75,29.4,1144,4440,45,0,0,2,57,0.750716981,637.3433961
28/02/15,Quarter4,sweing,Saturday,6,0.75,18.79,1012,3960,45,0,0,0,33,0.75065101,632.7999999
28/02/15,Quarter4,sweing,Saturday,8,0.75,29.4,792,4560,56,0,0,2,58,0.750425926,649.3481482
28/02/15,Quarter4,sweing,Saturday,9,0.75,18.79,841,6240,45,0,0,1,52,0.750395513,996.8000002
28/02/15,Quarter4,sweing,Saturday,10,0.7,21.82,1448,6120,40,0,0,1,51,0.700236601,785.5999997
28/02/15,Quarter4,sweing,Saturday,2,0.7,30.33,512,4560,0,0,0,1,58,0.700211111,587.3185184
28/02/15,Quarter4,finishing,Saturday,12,0.8,4.6,,3780,0,0,0,0,9,0.590617284,901.3333334
28/02/15,Quarter4,finishing,Saturday,2,0.7,3.9,,960,0,0,0,0,8,0.5565625,548
28/02/15,Quarter4,sweing,Saturday,5,0.5,27.48,609,6840,30,0,0,1,57,0.550403509,548.0000002
28/02/15,Quarter4,sweing,Saturday,1,0.5,26.66,1448,6840,30,0,0,2,57,0.550349708,564.8000004
28/02/15,Quarter4,sweing,Saturday,4,0.5,26.66,556,6960,23,0,0,2,58,0.500258046,522.4
28/02/15,Quarter4,finishing,Saturday,10,0.7,2.9,,3360,0,0,0,0,8,0.410833333,883.9999993
28/02/15,Quarter4,finishing,Saturday,9,0.75,2.9,,960,0,0,0,0,8,0.4078125,540
28/02/15,Quarter4,finishing,Saturday,8,0.75,4.6,,3360,0,0,0,0,8,0.376597222,510.8623185
28/02/15,Quarter4,finishing,Saturday,6,0.75,2.9,,3360,0,0,0,0,8,0.271875,585
01/03/15,Quarter1,finishing,Sunday,3,0.8,4.6,,10500,0,0,0,0,25,0.936355556,3969.333335
01/03/15,Quarter1,finishing,Sunday,8,0.75,4.6,,3360,0,0,0,0,8,0.813611111,1103.681159
01/03/15,Quarter1,sweing,Sunday,12,0.8,15.26,1106,4080,63,0,0,0,34,0.800401961,856.0000002
01/03/15,Quarter1,sweing,Sunday,8,0.75,29.4,622,6240,56,0,0,0,57,0.75075,683.3357143
01/03/15,Quarter1,sweing,Sunday,6,0.75,18.79,1193,3960,45,0,0,0,33,0.75065101,632.7999999
01/03/15,Quarter1,sweing,Sunday,3,0.75,29.4,1143,6840,45,0,0,0,57,0.750473684,698.3999998
01/03/15,Quarter1,sweing,Sunday,9,0.75,18.79,895,6240,34,0,0,0,52,0.750395513,996.8000002
01/03/15,Quarter1,sweing,Sunday,5,0.6,27.48,549,6720,38,0,0,0,56,0.707446429,692.0000004
01/03/15,Quarter1,sweing,Sunday,10,0.7,21.82,1393,5640,30,0,0,0,52,0.700236601,781.7490193
01/03/15,Quarter1,sweing,Sunday,1,0.6,26.66,1578,6840,38,0,0,0,57,0.700019883,718.4
01/03/15,Quarter1,sweing,Sunday,2,0.7,30.33,254,1800,0,0,0,0,58,0.683550607,511.1417002
01/03/15,Quarter1,sweing,Sunday,11,0.8,11.61,347,0,50,4,20,0,57,0.682433036,1206.160715
01/03/15,Quarter1,finishing,Sunday,4,0.6,3.94,,960,0,0,0,0,8,0.673083333,655.9999997
01/03/15,Quarter1,finishing,Sunday,10,0.7,2.9,,3360,0,0,0,0,8,0.664583333,1429.999999
01/03/15,Quarter1,sweing,Sunday,4,0.6,26.66,692,6840,23,0,0,0,57,0.600239766,615.9999999
01/03/15,Quarter1,finishing,Sunday,2,0.7,3.9,,960,0,0,0,0,8,0.585,576
01/03/15,Quarter1,sweing,Sunday,7,0.8,30.1,934,6960,0,3.5,15,0,58,0.579511494,535.9999998
01/03/15,Quarter1,finishing,Sunday,1,0.6,3.94,,3360,0,0,0,0,8,0.448722222,710.6666663
01/03/15,Quarter1,finishing,Sunday,9,0.75,2.9,,960,0,0,0,0,8,0.447083333,591.9999996
01/03/15,Quarter1,finishing,Sunday,7,0.8,4.6,,3360,0,0,0,0,8,0.350416667,475.3478265
02/03/15,Quarter1,finishing,Monday,2,0.7,3.9,,1200,0,0,0,0,10,0.92885,1143.2
02/03/15,Quarter1,finishing,Monday,3,0.8,4.6,,10080,0,0,0,0,24,0.86037037,3501.333332
02/03/15,Quarter1,finishing,Monday,4,0.65,3.94,,960,0,0,0,0,8,0.806879167,786.4000003
02/03/15,Quarter1,sweing,Monday,1,0.65,26.66,1527,6840,65,0,0,0,57,0.800579532,821.5999998
02/03/15,Quarter1,sweing,Monday,12,0.8,15.26,1035,4080,63,0,0,0,34,0.800401961,856.0000002
02/03/15,Quarter1,finishing,Monday,9,0.75,2.9,,1200,0,0,0,0,10,0.8004,1324.8
02/03/15,Quarter1,sweing,Monday,11,0.8,11.61,632,0,50,0,0,0,57,0.800309211,1414.500001
02/03/15,Quarter1,sweing,Monday,3,0.8,29.4,1231,4680,50,0,0,0,57,0.800149813,685.8426969
02/03/15,Quarter1,sweing,Monday,7,0.8,30.1,616,7080,0,0,0,0,59,0.800115819,752.7999998
02/03/15,Quarter1,finishing,Monday,8,0.75,4.6,,3360,0,0,0,0,8,0.773333333,1049.043478
02/03/15,Quarter1,sweing,Monday,6,0.75,18.79,947,2880,34,0,0,0,33,0.750797009,589.7692311
02/03/15,Quarter1,sweing,Monday,8,0.75,29.4,551,6840,45,0,0,0,57,0.750473684,698.3999998
02/03/15,Quarter1,sweing,Monday,9,0.75,18.79,935,6240,45,0,0,0,52,0.750395513,996.8000002
02/03/15,Quarter1,sweing,Monday,4,0.65,26.66,832,6780,55,0,0,0,57,0.750254867,768.2654865
02/03/15,Quarter1,sweing,Monday,5,0.65,27.48,544,6720,34,0,0,0,56,0.700903571,685.5999996
02/03/15,Quarter1,sweing,Monday,10,0.7,21.82,1511,3600,30,0,0,0,51,0.70013604,704.6282052
02/03/15,Quarter1,finishing,Monday,10,0.7,2.9,,3360,0,0,0,0,8,0.632361111,1360.666666
02/03/15,Quarter1,finishing,Monday,12,0.8,4.6,,3780,0,0,0,0,9,0.607654321,927.3333334
02/03/15,Quarter1,finishing,Monday,1,0.65,3.94,,3360,0,0,0,0,8,0.537919444,851.9333326
02/03/15,Quarter1,finishing,Monday,7,0.8,4.6,,3360,0,0,0,0,8,0.342361111,464.4202897
03/03/15,Quarter1,finishing,Tuesday,7,0.8,4.6,,4200,0,0,0,0,10,0.999533333,1694.860869
03/03/15,Quarter1,finishing,Tuesday,3,0.8,4.6,,6300,0,0,0,0,15,0.902962963,2296.666667
03/03/15,Quarter1,sweing,Tuesday,11,0.8,11.41,601,0,50,0,0,0,56,0.800701754,1414.736841
03/03/15,Quarter1,sweing,Tuesday,1,0.7,26.66,1562,6960,60,0,0,0,58,0.800566092,836
03/03/15,Quarter1,sweing,Tuesday,12,0.8,15.26,983,4080,50,0,0,0,34,0.800401961,856.0000002
03/03/15,Quarter1,sweing,Tuesday,3,0.8,29.4,1156,6840,50,0,0,0,57,0.800333333,744.7999997
03/03/15,Quarter1,sweing,Tuesday,7,0.8,30.1,29,7080,50,0,0,0,59,0.800115819,752.7999998
03/03/15,Quarter1,sweing,Tuesday,4,0.7,26.66,950,6960,50,0,0,0,58,0.750770115,784.0000001
03/03/15,Quarter1,sweing,Tuesday,8,0.75,29.4,534,6840,56,0,0,0,57,0.750473684,698.3999998
03/03/15,Quarter1,sweing,Tuesday,9,0.75,18.79,1096,6240,34,0,0,0,52,0.750395513,996.8000002
03/03/15,Quarter1,sweing,Tuesday,6,0.75,20.2,402,3120,45,0,0,0,33,0.750212553,557.0885295
03/03/15,Quarter1,finishing,Tuesday,8,0.75,4.6,,3360,0,0,0,0,8,0.702777778,953.3333336
03/03/15,Quarter1,sweing,Tuesday,5,0.7,27.48,573,6840,30,0,0,0,57,0.700659649,697.5999999
03/03/15,Quarter1,sweing,Tuesday,10,0.7,21.82,1313,5040,30,0,0,0,51,0.699984417,750.6707313
03/03/15,Quarter1,finishing,Tuesday,12,0.8,4.6,,3780,0,0,0,0,9,0.636049383,970.6666671
03/03/15,Quarter1,finishing,Tuesday,2,0.4,3.9,,6300,0,0,0,0,15,0.567377778,1702.133334
03/03/15,Quarter1,finishing,Tuesday,1,0.7,3.94,,3360,0,0,0,0,8,0.555430556,879.6666674
03/03/15,Quarter1,finishing,Tuesday,4,0.7,3.94,,3360,0,0,0,0,8,0.555430556,879.6666674
03/03/15,Quarter1,finishing,Tuesday,10,0.7,2.9,,3360,0,0,0,0,8,0.463194444,996.6666657
03/03/15,Quarter1,finishing,Tuesday,5,0.7,4.6,,3360,0,0,0,0,8,0.354444444,480.8115936
03/03/15,Quarter1,finishing,Tuesday,6,0.75,2.9,,3360,0,0,0,0,8,0.309333333,665.5999993
03/03/15,Quarter1,sweing,Tuesday,2,0.4,15.28,157,5400,0,6.5,30,1,45,0.30277037,427.9999995
04/03/15,Quarter1,finishing,Wednesday,3,0.8,4.6,,1200,0,0,0,0,10,0.939166667,980.0000003
04/03/15,Quarter1,finishing,Wednesday,8,0.8,4.6,,960,0,0,0,0,8,0.930416667,776.6956525
04/03/15,Quarter1,finishing,Wednesday,12,0.8,4.6,,1080,0,0,0,0,9,0.885925926,832.0000001
04/03/15,Quarter1,finishing,Wednesday,9,0.75,2.9,,960,0,0,0,0,8,0.83375,1104
04/03/15,Quarter1,finishing,Wednesday,1,0.7,3.94,,960,0,0,0,0,8,0.806879167,786.4000003
04/03/15,Quarter1,finishing,Wednesday,4,0.7,3.94,,960,0,0,0,0,8,0.806058333,785.5999997
04/03/15,Quarter1,sweing,Wednesday,11,0.8,11.41,433,0,38,0,0,0,56,0.800701754,1414.736841
04/03/15,Quarter1,sweing,Wednesday,12,0.8,15.26,961,4080,50,0,0,0,34,0.800401961,856.0000002
04/03/15,Quarter1,sweing,Wednesday,3,0.8,29.4,1169,6840,63,0,0,0,57,0.800333333,744.7999997
04/03/15,Quarter1,sweing,Wednesday,7,0.8,30.1,874,3960,50,0,0,0,59,0.800055762,669.8141263
04/03/15,Quarter1,sweing,Wednesday,4,0.7,26.82,1028,6960,60,0,0,0,58,0.799975862,830.3999999
04/03/15,Quarter1,sweing,Wednesday,1,0.7,26.82,1772,6960,50,0,0,0,58,0.750651724,779.1999999
04/03/15,Quarter1,sweing,Wednesday,9,0.75,18.79,1206,6240,34,0,0,0,52,0.750395513,996.8000002
04/03/15,Quarter1,sweing,Wednesday,5,0.7,27.48,586,6960,40,0,0,0,58,0.700424138,709.6000001
04/03/15,Quarter1,sweing,Wednesday,10,0.7,21.82,1334,5760,30,0,0,0,53,0.700058333,796.9499996
04/03/15,Quarter1,finishing,Wednesday,7,0.8,4.6,,8400,0,0,0,0,20,0.684888889,2322.666667
04/03/15,Quarter1,finishing,Wednesday,5,0.7,4.6,,960,0,0,0,0,8,0.592083333,494.2608693
04/03/15,Quarter1,finishing,Wednesday,2,0.5,3.9,,960,0,0,0,0,8,0.5403125,532
04/03/15,Quarter1,sweing,Wednesday,8,0.8,29.4,30,6840,0,0,0,0,57,0.433263158,403.2000001
04/03/15,Quarter1,sweing,Wednesday,2,0.5,15.28,261,5520,0,0,0,1,46,0.404144928,584.0000007
04/03/15,Quarter1,sweing,Wednesday,6,0.75,18.79,52,3960,0,0,0,0,33,0.332146465,280.0000003
05/03/15,Quarter1,finishing,Thursday,8,0.8,4.6,,2640,0,0,0,0,22,0.980984848,2251.999999
05/03/15,Quarter1,finishing,Thursday,2,0.6,3.9,,960,0,0,0,0,8,0.950625,936
05/03/15,Quarter1,finishing,Thursday,11,0.8,2.9,,1200,0,0,0,0,10,0.927291667,1534.827587
05/03/15,Quarter1,finishing,Thursday,12,0.8,4.6,,1080,0,0,0,0,9,0.868888889,816.0000001
05/03/15,Quarter1,finishing,Thursday,1,0.7,3.94,,960,0,0,0,0,8,0.812625,792
05/03/15,Quarter1,finishing,Thursday,4,0.7,3.94,,960,0,0,0,0,8,0.812625,792
05/03/15,Quarter1,finishing,Thursday,3,0.8,4.6,,1800,0,0,0,0,15,0.810111111,1268
05/03/15,Quarter1,sweing,Thursday,11,0.8,11.41,455,3420,50,0,0,0,56,0.800701754,1654.736841
05/03/15,Quarter1,sweing,Thursday,3,0.8,29.4,797,1800,63,0,0,0,57,0.800534979,607.7530861
05/03/15,Quarter1,sweing,Thursday,12,0.8,15.26,959,4080,50,0,0,0,34,0.800401961,856.0000002
05/03/15,Quarter1,sweing,Thursday,1,0.7,26.82,1373,6960,50,0,0,0,58,0.750651724,779.1999999
05/03/15,Quarter1,sweing,Thursday,9,0.75,18.79,1228,6240,45,0,0,0,52,0.750395513,996.8000002
05/03/15,Quarter1,sweing,Thursday,4,0.7,26.82,1117,7080,50,0,0,0,59,0.750050847,791.9999995
05/03/15,Quarter1,sweing,Thursday,5,0.7,27.48,230,6960,40,0,0,0,58,0.700424138,709.6000001
05/03/15,Quarter1,sweing,Thursday,10,0.7,21.82,1390,6000,30,0,0,0,50,0.700422,770.4
05/03/15,Quarter1,sweing,Thursday,2,0.6,15.28,529,1320,0,0,0,1,46,0.600099145,702.2102561
05/03/15,Quarter1,finishing,Thursday,9,0.75,2.9,,960,0,0,0,0,8,0.453125,600
05/03/15,Quarter1,sweing,Thursday,7,0.8,30.1,834,1200,0,4,40,0,59,0.366053523,272.898374
05/03/15,Quarter1,sweing,Thursday,6,0.35,22.53,1450,2640,0,0,0,1,39,0.26369382,195.2247189
07/03/15,Quarter1,finishing,Saturday,12,0.8,4.6,,1080,0,0,0,0,9,0.868888889,816.0000001
07/03/15,Quarter1,sweing,Saturday,12,0.8,15.26,986,4080,75,0,0,0,34,0.850520588,909.5999997
07/03/15,Quarter1,sweing,Saturday,1,0.7,26.82,1267,8160,70,0,0,0,58,0.850045,920.4066667
07/03/15,Quarter1,finishing,Saturday,7,0.8,4.6,,6000,0,0,0,0,25,0.825444444,2691.666665
07/03/15,Quarter1,finishing,Saturday,5,0.35,3.94,,2400,0,0,0,0,10,0.80575,1227.030457
07/03/15,Quarter1,sweing,Saturday,4,0.7,26.82,1195,6960,60,0,0,0,58,0.800746552,831.2000003
07/03/15,Quarter1,sweing,Saturday,3,0.8,29.4,983,6840,63,0,0,1,57,0.800578947,745.0285711
07/03/15,Quarter1,sweing,Saturday,11,0.8,11.41,471,3420,50,0,0,0,58,0.800034503,1703.842105
07/03/15,Quarter1,finishing,Saturday,6,0.5,2.9,,960,0,0,0,0,8,0.7975,1056
07/03/15,Quarter1,sweing,Saturday,9,0.75,18.79,1226,3480,45,0,0,0,51,0.749987124,871.7253213
07/03/15,Quarter1,sweing,Saturday,10,0.7,21.82,1251,6000,30,0,0,0,50,0.700422,770.4
07/03/15,Quarter1,finishing,Saturday,1,0.7,3.94,,960,0,0,0,0,8,0.664875,648
07/03/15,Quarter1,finishing,Saturday,4,0.7,3.94,,960,0,0,0,0,8,0.664875,648
07/03/15,Quarter1,finishing,Saturday,11,0.8,2.9,,960,0,0,0,0,8,0.657083333,870.0689651
07/03/15,Quarter1,sweing,Saturday,2,0.65,16.1,626,4200,0,0,0,1,45,0.65024031,823.9069766
07/03/15,Quarter1,finishing,Saturday,8,0.8,4.6,,3600,0,0,0,0,15,0.590740741,1155.797102
07/03/15,Quarter1,finishing,Saturday,2,0.65,3.9,,1920,0,0,0,0,8,0.528125,650
07/03/15,Quarter1,sweing,Saturday,6,0.5,23.41,1379,2280,0,0,0,1,39,0.500528095,348.9371427
07/03/15,Quarter1,sweing,Saturday,5,0.7,27.48,541,6960,24,0,0,1,58,0.408960345,414.3179041
08/03/15,Quarter2,finishing,Sunday,3,0.8,4.6,,1440,0,0,0,0,12,0.951944444,1191.999999
08/03/15,Quarter2,finishing,Sunday,12,0.8,4.6,,1080,0,0,0,0,9,0.945555556,888.0000004
08/03/15,Quarter2,finishing,Sunday,9,0.75,2.9,,1080,0,0,0,0,9,0.929074074,1384
08/03/15,Quarter2,finishing,Sunday,1,0.75,3.94,,960,0,0,0,0,8,0.890604167,868.0000003
08/03/15,Quarter2,finishing,Sunday,4,0.75,3.94,,960,0,0,0,0,8,0.890604167,868.0000003
08/03/15,Quarter2,finishing,Sunday,2,0.7,3.9,,1200,0,0,0,0,10,0.884,1088
08/03/15,Quarter2,finishing,Sunday,5,0.5,3.94,,960,0,0,0,0,8,0.857916667,836.1421323
08/03/15,Quarter2,sweing,Sunday,4,0.75,26.82,1082,6840,65,0,0,0,57,0.850084211,867.2000005
08/03/15,Quarter2,sweing,Sunday,1,0.75,26.82,1254,6960,65,0,0,0,58,0.85007069,882.4000004
08/03/15,Quarter2,sweing,Sunday,3,0.8,30.1,1278,3360,50,0,0,1,57,0.800511068,635.089844
08/03/15,Quarter2,sweing,Sunday,12,0.8,15.26,1064,4080,63,0,0,0,34,0.800401961,856.0000002
08/03/15,Quarter2,sweing,Sunday,11,0.8,11.41,313,3420,50,0,0,0,58,0.800034503,1703.842105
08/03/15,Quarter2,finishing,Sunday,11,0.8,2.9,,960,0,0,0,0,8,0.755208333,999.9999996
08/03/15,Quarter2,sweing,Sunday,9,0.75,18.79,1239,5640,45,0,0,0,52,0.750371895,972.8078426
08/03/15,Quarter2,sweing,Sunday,10,0.7,21.82,1335,6000,30,0,0,0,50,0.700422,770.4
08/03/15,Quarter2,sweing,Sunday,2,0.7,16.1,928,4800,30,0,0,1,45,0.700106061,913.1818187
08/03/15,Quarter2,sweing,Sunday,6,0.6,23.41,1266,2520,23,0,0,1,38,0.601037091,415.9248558
08/03/15,Quarter2,sweing,Sunday,8,0.6,30.48,869,6720,0,0,0,1,56,0.600528571,529.5999996
08/03/15,Quarter2,sweing,Sunday,5,0.5,26.82,711,7080,23,0,0,1,59,0.500033898,527.9999997
08/03/15,Quarter2,finishing,Sunday,8,0.6,3.9,,960,0,0,0,0,8,0.4509375,444
08/03/15,Quarter2,finishing,Sunday,10,0.7,2.9,,960,0,0,0,0,8,0.441041667,584.0000004
08/03/15,Quarter2,finishing,Sunday,6,0.6,2.9,,960,0,0,0,0,8,0.271875,360
09/03/15,Quarter2,finishing,Monday,11,0.8,2.9,,0,960,0,0,0,8,0.960625,954
09/03/15,Quarter2,finishing,Monday,12,0.8,4.6,,0,1080,0,0,0,9,0.902962963,636
09/03/15,Quarter2,finishing,Monday,5,0.6,3.94,,0,2880,0,0,0,12,0.864342593,947.7055842
09/03/15,Quarter2,sweing,Monday,4,0.75,26.82,1079,7020,65,0,0,0,58,0.850446154,884.6923079
09/03/15,Quarter2,sweing,Monday,1,0.75,26.82,1322,7140,65,0,0,0,59,0.850426891,899.8924372
09/03/15,Quarter2,finishing,Monday,9,0.75,2.9,,0,3600,0,0,0,15,0.841,1566
09/03/15,Quarter2,sweing,Monday,3,0.8,30.1,964,5160,50,0,0,1,58,0.800842424,692.821818
09/03/15,Quarter2,sweing,Monday,12,0.8,15.26,1132,4080,63,0,0,0,34,0.800401961,856.0000002
09/03/15,Quarter2,sweing,Monday,11,0.8,11.41,357,3420,50,0,0,0,58,0.800034503,1703.842105
09/03/15,Quarter2,finishing,Monday,3,0.8,4.6,,0,1440,0,0,0,12,0.795416667,747.0000003
09/03/15,Quarter2,finishing,Monday,4,0.75,3.94,,0,960,0,0,0,8,0.7953875,581.4
09/03/15,Quarter2,finishing,Monday,1,0.75,3.94,,0,960,0,0,0,8,0.794566667,580.8000002
09/03/15,Quarter2,sweing,Monday,9,0.75,18.79,1193,6240,45,0,0,0,52,0.750395513,996.8000002
09/03/15,Quarter2,sweing,Monday,2,0.7,16.1,817,5520,30,0,0,1,45,0.700516224,945.0442475
09/03/15,Quarter2,sweing,Monday,10,0.7,21.82,1576,6000,30,0,0,0,50,0.700422,770.4
09/03/15,Quarter2,finishing,Monday,2,0.7,3.9,,0,1200,0,0,0,10,0.6825,630
09/03/15,Quarter2,sweing,Monday,6,0.65,23.41,1262,4560,35,0,0,1,38,0.650962281,507.2000002
09/03/15,Quarter2,sweing,Monday,8,0.65,30.48,953,6720,26,0,0,1,56,0.650421429,573.6000004
09/03/15,Quarter2,sweing,Monday,5,0.6,26.82,919,7080,23,0,0,1,59,0.600040678,633.6
09/03/15,Quarter2,sweing,Monday,7,0.5,30.48,1161,6600,0,0,0,1,55,0.500610909,433.5999999
09/03/15,Quarter2,finishing,Monday,10,0.7,2.9,,0,960,0,0,0,8,0.477291667,474.0000003
09/03/15,Quarter2,finishing,Monday,8,0.65,3.9,,0,960,0,0,0,8,0.2640625,195
10/03/15,Quarter2,finishing,Tuesday,12,0.8,4.6,,1080,0,0,0,0,9,0.92,864
10/03/15,Quarter2,finishing,Tuesday,5,0.6,3.94,,1440,0,0,0,0,12,0.909391667,1329.46599
10/03/15,Quarter2,sweing,Tuesday,1,0.75,26.82,1574,7080,75,0,0,0,59,0.900061017,950.4000001
10/03/15,Quarter2,finishing,Tuesday,3,0.8,4.6,,1440,0,0,0,0,12,0.894444444,1119.999999
10/03/15,Quarter2,finishing,Tuesday,4,0.75,3.94,,960,0,0,0,0,8,0.881575,859.2
10/03/15,Quarter2,finishing,Tuesday,1,0.75,3.94,,960,0,0,0,0,8,0.880754167,858.4000003
10/03/15,Quarter2,sweing,Tuesday,4,0.75,26.82,1104,5880,65,0,0,0,59,0.850084211,859.5929829
10/03/15,Quarter2,finishing,Tuesday,9,0.75,2.9,,1800,0,0,0,0,15,0.821666667,2040.000001
10/03/15,Quarter2,sweing,Tuesday,12,0.8,15.26,1069,4080,63,0,0,0,34,0.800401961,856.0000002
10/03/15,Quarter2,sweing,Tuesday,3,0.8,30.1,756,6960,63,0,0,1,58,0.800071839,739.9999999
10/03/15,Quarter2,sweing,Tuesday,11,0.8,11.41,338,3420,50,0,0,0,58,0.800034503,1703.842105
10/03/15,Quarter2,finishing,Tuesday,11,0.8,2.9,,960,0,0,0,0,8,0.758229167,1004
10/03/15,Quarter2,sweing,Tuesday,10,0.75,21.82,1499,6000,34,0,0,0,50,0.750608,825.6
10/03/15,Quarter2,sweing,Tuesday,9,0.75,18.79,1247,6240,45,0,0,0,52,0.750395513,996.8000002
10/03/15,Quarter2,finishing,Tuesday,2,0.7,3.9,,960,0,0,0,0,8,0.741,729.6
10/03/15,Quarter2,sweing,Tuesday,8,0.7,30.48,923,6840,30,0,0,1,57,0.700505263,628.7999999
10/03/15,Quarter2,sweing,Tuesday,6,0.7,23.41,1180,4560,30,0,0,1,38,0.700246491,545.5999998
10/03/15,Quarter2,sweing,Tuesday,2,0.7,16.1,957,5400,40,0,0,1,45,0.700051852,939.2000002
10/03/15,Quarter2,sweing,Tuesday,5,0.65,26.82,1001,7080,26,0,0,1,59,0.650044068,686.4000002
10/03/15,Quarter2,sweing,Tuesday,7,0.6,30.48,1017,6840,25,0,0,1,57,0.630402924,565.8734908
10/03/15,Quarter2,finishing,Tuesday,8,0.65,3.9,,960,0,0,0,0,8,0.560625,552
10/03/15,Quarter2,finishing,Tuesday,7,0.5,3.9,,960,0,0,0,0,8,0.560625,552
10/03/15,Quarter2,finishing,Tuesday,10,0.7,2.9,,960,0,0,0,0,8,0.39875,528
11/03/15,Quarter2,finishing,Wednesday,12,0.8,4.6,,2160,0,0,0,0,9,0.922839506,1083.333333
11/03/15,Quarter2,finishing,Wednesday,11,0.8,2.9,,2400,0,0,0,0,10,0.874027778,1808.333334
11/03/15,Quarter2,finishing,Wednesday,2,0.75,3.9,,1920,0,0,0,0,8,0.819270833,1008.333333
11/03/15,Quarter2,finishing,Wednesday,4,0.75,3.94,,1920,0,0,0,0,8,0.813309028,990.8333336
11/03/15,Quarter2,finishing,Wednesday,1,0.75,3.94,,1920,0,0,0,0,8,0.812625,990
11/03/15,Quarter2,sweing,Wednesday,12,0.8,15.26,470,4080,63,0,0,0,34,0.800401961,856.0000002
11/03/15,Quarter2,sweing,Wednesday,3,0.8,30.1,735,6960,63,0,0,1,58,0.800071839,739.9999999
11/03/15,Quarter2,sweing,Wednesday,11,0.8,11.41,560,3420,50,0,0,0,58,0.800034503,1703.842105
11/03/15,Quarter2,finishing,Wednesday,3,0.8,4.6,,1920,0,0,0,0,8,0.786631944,820.8333329
11/03/15,Quarter2,finishing,Wednesday,5,0.7,3.94,,1440,0,0,0,0,12,0.75885,1109.384772
11/03/15,Quarter2,sweing,Wednesday,10,0.75,21.82,1674,6000,34,0,0,0,50,0.750608,825.6
11/03/15,Quarter2,sweing,Wednesday,9,0.75,18.79,290,5040,45,0,0,0,52,0.750347333,948.8159996
11/03/15,Quarter2,sweing,Wednesday,2,0.75,16.1,971,5400,45,0,0,1,45,0.750140741,1006.4
11/03/15,Quarter2,sweing,Wednesday,1,0.75,26.82,1322,7080,45,0,0,0,59,0.750050847,791.9999995
11/03/15,Quarter2,sweing,Wednesday,4,0.75,26.82,1054,7080,45,0,0,0,59,0.750050847,791.9999995
11/03/15,Quarter2,sweing,Wednesday,5,0.7,26.82,992,6960,30,0,0,1,58,0.700556897,727.2000005
11/03/15,Quarter2,sweing,Wednesday,8,0.7,30.48,914,6840,30,0,0,1,57,0.700505263,628.7999999
11/03/15,Quarter2,sweing,Wednesday,6,0.7,23.41,1128,4560,40,0,0,1,38,0.700246491,545.5999998
11/03/15,Quarter2,sweing,Wednesday,7,0.65,30.48,935,6840,26,0,0,1,57,0.650596491,583.9999998
11/03/15,Quarter2,finishing,Wednesday,10,0.75,2.9,,960,0,0,0,0,8,0.628333333,831.9999996
11/03/15,Quarter2,finishing,Wednesday,8,0.7,3.9,,960,0,0,0,0,8,0.625625,616
11/03/15,Quarter2,finishing,Wednesday,7,0.65,3.9,,960,0,0,0,0,8,0.625625,616
11/03/15,Quarter2,finishing,Wednesday,9,0.75,2.9,,1800,0,0,0,0,15,0.505888889,1256
11/03/15,Quarter2,finishing,Wednesday,6,0.7,2.9,,720,0,0,0,0,6,0.394722222,391.9999998
